,t,i,j,k,v,q,sources,targets
9361489,2019,764,842,850650,704.948,6.532,Thailand,"USA, Puerto Rico and US Virgin Islands"
9364429,2019,784,842,850650,51.025,0.33,United Arab Emirates,"USA, Puerto Rico and US Virgin Islands"
9368212,2019,792,842,850650,0.942,0.008,Turkey,"USA, Puerto Rico and US Virgin Islands"
9368992,2019,800,842,850650,0.408,0.008,Uganda,"USA, Puerto Rico and US Virgin Islands"
9370344,2019,804,842,850650,41.95,0.055,Ukraine,"USA, Puerto Rico and US Virgin Islands"
9375796,2019,826,842,850650,9515.822,82.105,United Kingdom,"USA, Puerto Rico and US Virgin Islands"
9377199,2019,858,842,850650,0.672,0.001,Uruguay,"USA, Puerto Rico and US Virgin Islands"
9378749,2019,36,854,850650,0.902,0.019,Australia,Burkina Faso
9379121,2019,40,854,850650,0.125,0.001,Austria,Burkina Faso
9380144,2019,56,854,850650,12.645,0.4,Belgium,Burkina Faso
9381257,2019,124,854,850650,3.116,0.003,Canada,Burkina Faso
9383076,2019,156,854,850650,15.862,37.974,China,Burkina Faso
9384460,2019,208,854,850650,2.482,0.014,Denmark,Burkina Faso
9386830,2019,251,854,850650,40.472,0.136,"France, Monaco",Burkina Faso
9388166,2019,276,854,850650,1.859,0.032,Germany,Burkina Faso
9389173,2019,288,854,850650,0.319,0.014,Ghana,Burkina Faso
9393507,2019,458,854,850650,0.619,0.001,Malaysia,Burkina Faso
9393866,2019,466,854,850650,0.957,3.0,Mali,Burkina Faso
9395639,2019,528,854,850650,1.746,0.031,Netherlands,Burkina Faso
9397608,2019,686,854,850650,0.839,10.0,Senegal,Burkina Faso
9399928,2019,710,854,850650,15.673,18.452,South Africa,Burkina Faso
9400877,2019,724,854,850650,1.846,0.01,Spain,Burkina Faso
9403145,2019,784,854,850650,0.095,0.003,United Arab Emirates,Burkina Faso
9405592,2019,826,854,850650,12.117,2.011,United Kingdom,Burkina Faso
9406534,2019,842,854,850650,11.017,0.083,"USA, Puerto Rico and US Virgin Islands",Burkina Faso
9413882,2019,76,858,850650,0.69,3.956,Brazil,Uruguay
9415320,2019,124,858,850650,186.467,14.838,Canada,Uruguay
9416607,2019,152,858,850650,2.127,0.029,Chile,Uruguay
9419240,2019,156,858,850650,209.443,1.518,China,Uruguay
9421794,2019,208,858,850650,2.576,0.017,Denmark,Uruguay
9424199,2019,251,858,850650,16.732,0.074,"France, Monaco",Uruguay
9426442,2019,276,858,850650,13.187,0.284,Germany,Uruguay
9427740,2019,344,858,850650,35.742,0.935,"China, Hong Kong Special Administrative Region",Uruguay
9428800,2019,360,858,850650,1.784,0.021,Indonesia,Uruguay
9429176,2019,372,858,850650,1.161,0.01,Ireland,Uruguay
9429485,2019,376,858,850650,4.928,0.017,Israel,Uruguay
9431080,2019,381,858,850650,0.376,0.003,Italy,Uruguay
9431990,2019,392,858,850650,30.337,0.641,Japan,Uruguay
9432953,2019,410,858,850650,7.338,0.034,Republic of Korea,Uruguay
9433384,2019,440,858,850650,1.89,0.001,Lithuania,Uruguay
9435756,2019,490,858,850650,1.073,0.001,"Other Asia, not elsewhere specified",Uruguay
9437913,2019,579,858,850650,1.908,0.009,"Norway, Svalbard and Jan Mayen",Uruguay
9439237,2019,604,858,850650,1.221,0.002,Peru,Uruguay
9439997,2019,616,858,850650,0.516,0.033,Poland,Uruguay
9443038,2019,702,858,850650,49.35,0.632,Singapore,Uruguay
9443712,2019,704,858,850650,0.263,0.001,Viet Nam,Uruguay
9446029,2019,724,858,850650,29.268,0.264,Spain,Uruguay
9446976,2019,752,858,850650,3.038,0.045,Sweden,Uruguay
9447695,2019,757,858,850650,6.61,0.064,"Switzerland, Liechtenstein",Uruguay
9450809,2019,826,858,850650,1.144,0.004,United Kingdom,Uruguay
9453216,2019,842,858,850650,1090.16,0.655,"USA, Puerto Rico and US Virgin Islands",Uruguay
9460284,2019,156,860,850650,768.175,48.384,China,Uzbekistan
9461863,2019,203,860,850650,7.405,0.036,Czechia,Uzbekistan
9463333,2019,246,860,850650,28.57,0.049,Finland,Uzbekistan
9464277,2019,251,860,850650,0.14,0.001,"France, Monaco",Uzbekistan
9466437,2019,276,860,850650,5.124,0.059,Germany,Uzbekistan
9467424,2019,344,860,850650,25.232,2.266,"China, Hong Kong Special Administrative Region",Uzbekistan
9468134,2019,360,860,850650,2.142,0.383,Indonesia,Uzbekistan
9470435,2019,381,860,850650,316.075,5.511,Italy,Uzbekistan
9471284,2019,392,860,850650,2.423,1.633,Japan,Uzbekistan
9474386,2019,410,860,850650,5.926,0.052,Republic of Korea,Uzbekistan
9477565,2019,440,860,850650,3.507,0.341,Lithuania,Uzbekistan
9479822,2019,528,860,850650,1.342,0.016,Netherlands,Uzbekistan
9481456,2019,616,860,850650,4.832,0.082,Poland,Uzbekistan
9484550,2019,643,860,850650,31.119,0.057,Russian Federation,Uzbekistan
9486490,2019,699,860,850650,0.545,0.004,India,Uzbekistan
9489568,2019,757,860,850650,0.64,0.006,"Switzerland, Liechtenstein",Uzbekistan
9491497,2019,784,860,850650,0.101,0.404,United Arab Emirates,Uzbekistan
9494473,2019,792,860,850650,1.374,0.014,Turkey,Uzbekistan
9495795,2019,804,860,850650,8.068,0.004,Ukraine,Uzbekistan
9496570,2019,826,860,850650,2.162,0.002,United Kingdom,Uzbekistan
9498402,2019,56,887,850650,2.3,0.012,Belgium,Yemen
9501069,2019,156,887,850650,204.939,2.197,China,Yemen
9503145,2019,344,887,850650,3.108,0.032,"China, Hong Kong Special Administrative Region",Yemen
9504004,2019,381,887,850650,5.138,0.019,Italy,Yemen
9506603,2019,528,887,850650,0.141,0.001,Netherlands,Yemen
9513444,2019,784,887,850650,1.778,0.003,United Arab Emirates,Yemen
9518581,2019,56,894,850650,0.284,0.001,Belgium,Zambia
9519267,2019,72,894,850650,0.953,0.08,Botswana,Zambia
9523100,2019,156,894,850650,344.68,6.04,China,Zambia
9524513,2019,208,894,850650,1.279,0.01,Denmark,Zambia
9526863,2019,276,894,850650,0.727,0.01,Germany,Zambia
9527380,2019,300,894,850650,0.316,0.008,Greece,Zambia
9528841,2019,360,894,850650,21.734,1.157,Indonesia,Zambia
9529282,2019,376,894,850650,87.498,0.154,Israel,Zambia
9530619,2019,392,894,850650,6.073,0.21,Japan,Zambia
9535916,2019,528,894,850650,1.965,0.017,Netherlands,Zambia
9537953,2019,686,894,850650,0.072,0.002,Senegal,Zambia
9540976,2019,702,894,850650,0.329,0.158,Singapore,Zambia
9544654,2019,710,894,850650,104.027,2087.395,South Africa,Zambia
9546264,2019,724,894,850650,0.073,0.001,Spain,Zambia
9547480,2019,757,894,850650,0.124,0.001,"Switzerland, Liechtenstein",Zambia
9549700,2019,784,894,850650,2.342,0.612,United Arab Emirates,Zambia
9552766,2019,826,894,850650,2.179,0.434,United Kingdom,Zambia
9553725,2019,834,894,850650,0.014,0.001,United Republic of Tanzania,Zambia
9554876,2019,842,894,850650,1.543,0.379,"USA, Puerto Rico and US Virgin Islands",Zambia
9557458,2019,124,60,850650,0.111,0.001,Canada,Bermuda
9558659,2019,156,60,850650,0.407,0.024,China,Bermuda
9562536,2019,410,60,850650,0.025,0.009,Republic of Korea,Bermuda
9563242,2019,490,60,850650,3.502,0.007,"Other Asia, not elsewhere specified",Bermuda
9568272,2019,826,60,850650,6.16,0.094,United Kingdom,Bermuda
9571703,2019,842,60,850650,133.081,1.399,"USA, Puerto Rico and US Virgin Islands",Bermuda
9575962,2019,40,191,850650,17.436,0.71,Austria,Croatia
9578627,2019,56,191,850650,18.613,0.16,Belgium,Croatia
9580790,2019,70,191,850650,3.393,0.167,Bosnia Herzegovina,Croatia
9582441,2019,100,191,850650,229.433,10.109,Bulgaria,Croatia
9583403,2019,124,191,850650,9.004,0.003,Canada,Croatia
9585907,2019,156,191,850650,328.973,7.43,China,Croatia
9589040,2019,203,191,850650,63.651,0.458,Czechia,Croatia
9591012,2019,208,191,850650,25.593,0.15,Denmark,Croatia
9592300,2019,246,191,850650,0.787,0.104,Finland,Croatia
9594722,2019,251,191,850650,49.37,0.607,"France, Monaco",Croatia
9598793,2019,276,191,850650,456.966,5.328,Germany,Croatia
9600450,2019,300,191,850650,0.036,0.006,Greece,Croatia
9600972,2019,344,191,850650,0.198,0.001,"China, Hong Kong Special Administrative Region",Croatia
9603548,2019,348,191,850650,28.815,2.506,Hungary,Croatia
9604955,2019,372,191,850650,0.369,0.002,Ireland,Croatia
9605428,2019,376,191,850650,0.16,0.001,Israel,Croatia
9609257,2019,381,191,850650,62.307,4.925,Italy,Croatia
9610248,2019,392,191,850650,0.493,0.002,Japan,Croatia
9611027,2019,410,191,850650,43.029,0.083,Republic of Korea,Croatia
9612375,2019,440,191,850650,11.001,0.031,Lithuania,Croatia
9613943,2019,490,191,850650,2.347,0.014,"Other Asia, not elsewhere specified",Croatia
9614545,2019,499,191,850650,172.825,0.35,Montenegro,Croatia
9618005,2019,528,191,850650,35.843,0.862,Netherlands,Croatia
9619128,2019,579,191,850650,3.527,0.003,"Norway, Svalbard and Jan Mayen",Croatia
9622136,2019,616,191,850650,241.673,2.643,Poland,Croatia
9624777,2019,642,191,850650,0.332,0.006,Romania,Croatia
9627674,2019,688,191,850650,2.936,0.001,Serbia,Croatia
9629324,2019,702,191,850650,0.16,0.002,Singapore,Croatia
9630886,2019,703,191,850650,17.3,1.056,Slovakia,Croatia
9634988,2019,705,191,850650,37.199,0.553,Slovenia,Croatia
9637896,2019,724,191,850650,6.708,0.299,Spain,Croatia
9639519,2019,752,191,850650,6.01,0.956,Sweden,Croatia
9641139,2019,757,191,850650,2.706,0.037,"Switzerland, Liechtenstein",Croatia
9648087,2019,826,191,850650,14.083,0.187,United Kingdom,Croatia
9650036,2019,842,191,850650,19.674,0.423,"USA, Puerto Rico and US Virgin Islands",Croatia
9651816,2019,56,204,850650,2.497,0.098,Belgium,Benin
9654630,2019,156,204,850650,19.32,0.23,China,Benin
9655169,2019,178,204,850650,5.482,0.02,Congo,Benin
9655538,2019,208,204,850650,49.744,0.13,Denmark,Benin
9657699,2019,251,204,850650,2.26,0.06,"France, Monaco",Benin
9658916,2019,276,204,850650,0.431,0.014,Germany,Benin
9660612,2019,381,204,850650,0.2,0.004,Italy,Benin
9664065,2019,566,204,850650,0.046,0.036,Nigeria,Benin
9666100,2019,702,204,850650,2.056,0.035,Singapore,Benin
9666501,2019,710,204,850650,0.053,0.001,South Africa,Benin
9669481,2019,784,204,850650,0.06,0.005,United Arab Emirates,Benin
9671246,2019,826,204,850650,0.044,0.024,United Kingdom,Benin
9671702,2019,842,204,850650,5.952,0.062,"USA, Puerto Rico and US Virgin Islands",Benin
9672875,2019,56,270,850650,0.415,0.004,Belgium,Gambia
9675120,2019,156,270,850650,1.403,1.102,China,Gambia
9675957,2019,208,270,850650,6.147,0.09,Denmark,Gambia
9676853,2019,251,270,850650,4.226,0.012,"France, Monaco",Gambia
9677709,2019,276,270,850650,0.209,0.051,Germany,Gambia
9679567,2019,422,270,850650,4.48,1.2,Lebanon,Gambia
9684158,2019,702,270,850650,3.731,1.31,Singapore,Gambia
9689089,2019,826,270,850650,10.857,0.181,United Kingdom,Gambia
9689826,2019,842,270,850650,19.959,6.419,"USA, Puerto Rico and US Virgin Islands",Gambia
9693072,2019,156,275,850650,7.941,0.005,China,State of Palestine
9694548,2019,251,275,850650,0.014,0.001,"France, Monaco",State of Palestine
9695556,2019,276,275,850650,5.792,0.044,Germany,State of Palestine
9696595,2019,344,275,850650,0.382,0.006,"China, Hong Kong Special Administrative Region",State of Palestine
9697033,2019,360,275,850650,5.982,0.096,Indonesia,State of Palestine
9698445,2019,376,275,850650,1.23,0.019,Israel,State of Palestine
9701299,2019,410,275,850650,103.738,1.675,Republic of Korea,State of Palestine
9702611,2019,528,275,850650,0.308,0.005,Netherlands,State of Palestine
9710581,2019,826,275,850650,1.534,0.024,United Kingdom,State of Palestine
9716246,2019,156,446,850650,25.913,0.225,China,"China, Macao Special Administrative Region"
9721670,2019,344,446,850650,55.09,0.574,"China, Hong Kong Special Administrative Region","China, Macao Special Administrative Region"
9730630,2019,620,446,850650,0.011,0.001,Portugal,"China, Macao Special Administrative Region"
9731823,2019,702,446,850650,64.097,0.102,Singapore,"China, Macao Special Administrative Region"
9738396,2019,36,478,850650,0.043,0.004,Australia,Mauritania
9739384,2019,56,478,850650,0.666,0.009,Belgium,Mauritania
9741672,2019,156,478,850650,9.208,0.098,China,Mauritania
9743735,2019,251,478,850650,1.426,0.011,"France, Monaco",Mauritania
9744700,2019,276,478,850650,3.186,0.044,Germany,Mauritania
9745552,2019,381,478,850650,1.152,0.001,Italy,Mauritania
9748018,2019,504,478,850650,9.427,0.089,Morocco,Mauritania
9748802,2019,528,478,850650,1.423,0.002,Netherlands,Mauritania
9751892,2019,710,478,850650,2.251,3.657,South Africa,Mauritania
9753752,2019,757,478,850650,0.912,0.005,"Switzerland, Liechtenstein",Mauritania
9756357,2019,792,478,850650,9.427,26.47,Turkey,Mauritania
9757672,2019,842,478,850650,5.582,0.038,"USA, Puerto Rico and US Virgin Islands",Mauritania
9758603,2019,36,480,850650,17.122,0.178,Australia,Mauritius
9760788,2019,56,480,850650,0.429,0.014,Belgium,Mauritius
9765553,2019,156,480,850650,40.589,3.008,China,Mauritius
9766860,2019,203,480,850650,9.162,0.074,Czechia,Mauritius
9767993,2019,246,480,850650,0.495,0.009,Finland,Mauritius
9770539,2019,251,480,850650,5.482,0.683,"France, Monaco",Mauritius
9772888,2019,276,480,850650,21.48,0.247,Germany,Mauritius
9773689,2019,300,480,850650,1.825,0.004,Greece,Mauritius
9774719,2019,344,480,850650,1.652,0.004,"China, Hong Kong Special Administrative Region",Mauritius
9776303,2019,360,480,850650,5.702,0.439,Indonesia,Mauritius
9776787,2019,372,480,850650,1.494,0.002,Ireland,Mauritius
9778807,2019,381,480,850650,4.354,0.235,Italy,Mauritius
9779975,2019,392,480,850650,9.196,1.426,Japan,Mauritius
9787087,2019,528,480,850650,0.677,0.017,Netherlands,Mauritius
9790016,2019,620,480,850650,0.201,0.007,Portugal,Mauritius
9795078,2019,702,480,850650,1.649,2.84,Singapore,Mauritius
9798900,2019,710,480,850650,19.058,96.195,South Africa,Mauritius
9802535,2019,757,480,850650,0.186,0.002,"Switzerland, Liechtenstein",Mauritius
9805399,2019,784,480,850650,2.789,0.07,United Arab Emirates,Mauritius
9807076,2019,792,480,850650,0.192,0.018,Turkey,Mauritius
9809401,2019,826,480,850650,0.498,0.032,United Kingdom,Mauritius
9811046,2019,842,480,850650,8.1,0.041,"USA, Puerto Rico and US Virgin Islands",Mauritius
9812252,2019,36,496,850650,4.687,0.565,Australia,Mongolia
9818076,2019,156,496,850650,44.12,2.158,China,Mongolia
9819424,2019,203,496,850650,0.44,0.001,Czechia,Mongolia
9819893,2019,208,496,850650,9.368,0.073,Denmark,Mongolia
9821315,2019,251,496,850650,5.242,0.001,"France, Monaco",Mongolia
9823142,2019,276,496,850650,8.273,0.055,Germany,Mongolia
9823979,2019,344,496,850650,23.701,0.247,"China, Hong Kong Special Administrative Region",Mongolia
9824768,2019,360,496,850650,1.805,0.006,Indonesia,Mongolia
9825117,2019,376,496,850650,4.393,0.046,Israel,Mongolia
9827499,2019,392,496,850650,1.368,0.007,Japan,Mongolia
9831151,2019,458,496,850650,3.211,0.012,Malaysia,Mongolia
9831557,2019,484,496,850650,0.489,0.001,Mexico,Mongolia
9832135,2019,490,496,850650,0.728,0.002,"Other Asia, not elsewhere specified",Mongolia
9834866,2019,616,496,850650,14.66,0.173,Poland,Mongolia
9837240,2019,643,496,850650,0.211,0.066,Russian Federation,Mongolia
9839253,2019,702,496,850650,9.006,1.14,Singapore,Mongolia
9841097,2019,724,496,850650,6.979,0.023,Spain,Mongolia
9842877,2019,764,496,850650,7.429,0.615,Thailand,Mongolia
9845641,2019,826,496,850650,1.73,0.104,United Kingdom,Mongolia
9847169,2019,842,496,850650,24.283,0.074,"USA, Puerto Rico and US Virgin Islands",Mongolia
9849168,2019,40,498,850650,0.364,0.003,Austria,Republic of Moldova
9856780,2019,156,498,850650,220.26,2.887,China,Republic of Moldova
9858771,2019,203,498,850650,1.202,0.21,Czechia,Republic of Moldova
9859743,2019,208,498,850650,3.565,0.022,Denmark,Republic of Moldova
9860278,2019,233,498,850650,0.216,0.005,Estonia,Republic of Moldova
9862319,2019,251,498,850650,5.351,0.017,"France, Monaco",Republic of Moldova
9865097,2019,276,498,850650,18.815,0.216,Germany,Republic of Moldova
9866505,2019,344,498,850650,0.031,0.001,"China, Hong Kong Special Administrative Region",Republic of Moldova
9868367,2019,360,498,850650,19.86,0.196,Indonesia,Republic of Moldova
9868960,2019,376,498,850650,0.357,0.005,Israel,Republic of Moldova
9871363,2019,381,498,850650,0.491,0.002,Italy,Republic of Moldova
9872263,2019,392,498,850650,17.406,0.361,Japan,Republic of Moldova
9873076,2019,410,498,850650,5.438,0.045,Republic of Korea,Republic of Moldova
9874428,2019,440,498,850650,0.031,0.001,Lithuania,Republic of Moldova
9874965,2019,458,498,850650,0.012,0.001,Malaysia,Republic of Moldova
9876058,2019,490,498,850650,0.089,0.001,"Other Asia, not elsewhere specified",Republic of Moldova
9881006,2019,616,498,850650,5.737,0.103,Poland,Republic of Moldova
9884585,2019,642,498,850650,1.662,0.15,Romania,Republic of Moldova
9886930,2019,643,498,850650,1.797,0.069,Russian Federation,Republic of Moldova
9888704,2019,699,498,850650,0.217,0.002,India,Republic of Moldova
9888981,2019,702,498,850650,1.953,0.114,Singapore,Republic of Moldova
9889627,2019,703,498,850650,0.353,0.002,Slovakia,Republic of Moldova
9892282,2019,724,498,850650,0.147,0.005,Spain,Republic of Moldova
9894001,2019,757,498,850650,2.667,0.034,"Switzerland, Liechtenstein",Republic of Moldova
9899540,2019,804,498,850650,1.581,0.058,Ukraine,Republic of Moldova
9901318,2019,826,498,850650,1.412,0.002,United Kingdom,Republic of Moldova
9902721,2019,842,498,850650,0.42,0.003,"USA, Puerto Rico and US Virgin Islands",Republic of Moldova
9904790,2019,76,584,850650,1.163,0.026,Brazil,Marshall Islands
9905653,2019,156,584,850650,21.738,0.234,China,Marshall Islands
9906447,2019,300,584,850650,0.483,0.001,Greece,Marshall Islands
9908309,2019,579,584,850650,7.504,0.023,"Norway, Svalbard and Jan Mayen",Marshall Islands
9909187,2019,792,584,850650,2.486,0.068,Turkey,Marshall Islands
9909614,2019,804,584,850650,0.011,0.001,Ukraine,Marshall Islands
9912104,2019,32,600,850650,4.209,0.26,Argentina,Paraguay
9916723,2019,76,600,850650,15.698,0.461,Brazil,Paraguay
9917768,2019,124,600,850650,24.7,0.79,Canada,Paraguay
9919820,2019,152,600,850650,2.386,0.022,Chile,Paraguay
9922436,2019,156,600,850650,604.58,22.492,China,Paraguay
9924140,2019,208,600,850650,0.826,0.035,Denmark,Paraguay
9925559,2019,251,600,850650,1.519,0.026,"France, Monaco",Paraguay
9927493,2019,276,600,850650,4.966,0.019,Germany,Paraguay
9928670,2019,344,600,850650,18.075,0.795,"China, Hong Kong Special Administrative Region",Paraguay
9929358,2019,376,600,850650,0.265,0.002,Israel,Paraguay
9930623,2019,381,600,850650,0.783,0.008,Italy,Paraguay
9931408,2019,392,600,850650,0.321,0.001,Japan,Paraguay
9932291,2019,410,600,850650,2.968,0.183,Republic of Korea,Paraguay
9933535,2019,484,600,850650,4.418,0.021,Mexico,Paraguay
9934223,2019,490,600,850650,0.904,0.005,"Other Asia, not elsewhere specified",Paraguay
9935376,2019,579,600,850650,0.074,0.001,"Norway, Svalbard and Jan Mayen",Paraguay
9936191,2019,591,600,850650,7.343,0.513,Panama,Paraguay
9937478,2019,620,600,850650,0.178,0.002,Portugal,Paraguay
9939045,2019,702,600,850650,5.395,0.718,Singapore,Paraguay
9939475,2019,710,600,850650,1.226,0.001,South Africa,Paraguay
9941020,2019,724,600,850650,0.455,0.002,Spain,Paraguay
9941707,2019,752,600,850650,1.967,0.032,Sweden,Paraguay
9944336,2019,826,600,850650,0.279,0.006,United Kingdom,Paraguay
9946443,2019,842,600,850650,177.223,5.662,"USA, Puerto Rico and US Virgin Islands",Paraguay
9949787,2019,56,646,850650,31.971,0.837,Belgium,Rwanda
9951244,2019,124,646,850650,0.004,0.001,Canada,Rwanda
9953861,2019,156,646,850650,38.798,5.772,China,Rwanda
9957416,2019,276,646,850650,0.622,0.003,Germany,Rwanda
9958330,2019,344,646,850650,0.397,0.06,"China, Hong Kong Special Administrative Region",Rwanda
9958864,2019,376,646,850650,1.0,0.01,Israel,Rwanda
9962177,2019,404,646,850650,0.083,0.025,Kenya,Rwanda
9964794,2019,528,646,850650,5.708,0.004,Netherlands,Rwanda
9965171,2019,579,646,850650,0.135,0.001,"Norway, Svalbard and Jan Mayen",Rwanda
